1411956025464,0,localhost CPU pid=16099,,,,,true,0,0,0,0
1411956026465,0,localhost CPU pid=16099,,,,,true,0,0,0,0
1411956027465,279279,localhost CPU pid=16099,,,,,true,0,0,0,0
1411956028466,0,localhost CPU pid=16099,,,,,true,0,0,0,0
1411956029466,338338,localhost CPU pid=16099,,,,,true,0,0,0,0
1411956030466,0,localhost CPU pid=16099,,,,,true,0,0,0,0
1411956031467,312687,localhost CPU pid=16099,,,,,true,0,0,0,0
1411956032467,0,localhost CPU pid=16099,,,,,true,0,0,0,0
1411956033468,328671,localhost CPU pid=16099,,,,,true,0,0,0,0
1411956034468,0,localhost CPU pid=16099,,,,,true,0,0,0,0
1411956035469,277722,localhost CPU pid=16099,,,,,true,0,0,0,0
1411956036469,0,localhost CPU pid=16099,,,,,true,0,0,0,0
1411956037470,241000,localhost CPU pid=16099,,,,,true,0,0,0,0
1411956038470,0,localhost CPU pid=16099,,,,,true,0,0,0,0
1411956039471,269730,localhost CPU pid=16099,,,,,true,0,0,0,0
1411956040471,0,localhost CPU pid=16099,,,,,true,0,0,0,0
1411956041472,234765,localhost CPU pid=16099,,,,,true,0,0,0,0
1411956042472,0,localhost CPU pid=16099,,,,,true,0,0,0,0
1411988692819,-1000,java.net.ConnectException: Connection refused,,java.net.ConnectException: Connection refused,,,false,0,0,0,0
1411988694360,-1000,java.net.ConnectException: Connection refused,,java.net.ConnectException: Connection refused,,,false,0,0,0,0
1411988695361,-1000,java.net.ConnectException: Connection refused,,java.net.ConnectException: Connection refused,,,false,0,0,0,0
1411988696363,-1000,java.net.ConnectException: Connection refused,,java.net.ConnectException: Connection refused,,,false,0,0,0,0
1411988697364,-1000,java.net.ConnectException: Connection refused,,java.net.ConnectException: Connection refused,,,false,0,0,0,0
1411988698364,-1000,java.net.ConnectException: Connection refused,,java.net.ConnectException: Connection refused,,,false,0,0,0,0
1411988699365,-1000,java.net.ConnectException: Connection refused,,java.net.ConnectException: Connection refused,,,false,0,0,0,0
1411988700367,-1000,java.net.ConnectException: Connection refused,,java.net.ConnectException: Connection refused,,,false,0,0,0,0
1411988701368,-1000,java.net.ConnectException: Connection refused,,java.net.ConnectException: Connection refused,,,false,0,0,0,0
1411988702369,-1000,java.net.ConnectException: Connection refused,,java.net.ConnectException: Connection refused,,,false,0,0,0,0
1411988703369,-1000,java.net.ConnectException: Connection refused,,java.net.ConnectException: Connection refused,,,false,0,0,0,0
1411988704371,-1000,java.net.ConnectException: Connection refused,,java.net.ConnectException: Connection refused,,,false,0,0,0,0
1411988705373,-1000,java.net.ConnectException: Connection refused,,java.net.ConnectException: Connection refused,,,false,0,0,0,0
1411988706373,-1000,java.net.ConnectException: Connection refused,,java.net.ConnectException: Connection refused,,,false,0,0,0,0
1411988707374,-1000,java.net.ConnectException: Connection refused,,java.net.ConnectException: Connection refused,,,false,0,0,0,0
1411988708375,-1000,java.net.ConnectException: Connection refused,,java.net.ConnectException: Connection refused,,,false,0,0,0,0
1411988709376,-1000,java.net.ConnectException: Connection refused,,java.net.ConnectException: Connection refused,,,false,0,0,0,0
1411988710377,-1000,java.net.ConnectException: Connection refused,,java.net.ConnectException: Connection refused,,,false,0,0,0,0
1411988711378,-1000,java.net.ConnectException: Connection refused,,java.net.ConnectException: Connection refused,,,false,0,0,0,0
1411988712379,-1000,java.net.ConnectException: Connection refused,,java.net.ConnectException: Connection refused,,,false,0,0,0,0
1411988713382,-1000,java.net.ConnectException: Connection refused,,java.net.ConnectException: Connection refused,,,false,0,0,0,0
1411988714382,-1000,java.net.ConnectException: Connection refused,,java.net.ConnectException: Connection refused,,,false,0,0,0,0
1411988715383,-1000,java.net.ConnectException: Connection refused,,java.net.ConnectException: Connection refused,,,false,0,0,0,0
1411988716384,-1000,java.net.ConnectException: Connection refused,,java.net.ConnectException: Connection refused,,,false,0,0,0,0
1411988717385,-1000,java.net.ConnectException: Connection refused,,java.net.ConnectException: Connection refused,,,false,0,0,0,0
1411988767114,0,localhost CPU pid=16099,,,,,true,0,0,0,0
1411988769116,0,localhost CPU pid=16099,,,,,true,0,0,0,0
1411988771116,0,localhost CPU pid=16099,,,,,true,0,0,0,0
1411988773117,0,localhost CPU pid=16099,,,,,true,0,0,0,0
1411988775118,0,localhost CPU pid=16099,,,,,true,0,0,0,0
1411988777119,0,localhost CPU pid=16099,,,,,true,0,0,0,0
1411988779120,0,localhost CPU pid=16099,,,,,true,0,0,0,0
1411988868661,0,localhost CPU pid=21238,,,,,true,0,0,0,0
1411988869662,0,localhost CPU pid=21238,,,,,true,0,0,0,0
1411988870663,192807,localhost CPU pid=21238,,,,,true,0,0,0,0
1411988871663,0,localhost CPU pid=21238,,,,,true,0,0,0,0
1411988872664,256743,localhost CPU pid=21238,,,,,true,0,0,0,0
1411988873665,0,localhost CPU pid=21238,,,,,true,0,0,0,0
1411988874665,305000,localhost CPU pid=21238,,,,,true,0,0,0,0
1411988875666,0,localhost CPU pid=21238,,,,,true,0,0,0,0
1411988876666,292292,localhost CPU pid=21238,,,,,true,0,0,0,0
1411988877667,0,localhost CPU pid=21238,,,,,true,0,0,0,0
1411988878667,254000,localhost CPU pid=21238,,,,,true,0,0,0,0
1411988879668,0,localhost CPU pid=21238,,,,,true,0,0,0,0
1411988880668,276723,localhost CPU pid=21238,,,,,true,0,0,0,0
1411988881672,0,localhost CPU pid=21238,,,,,true,0,0,0,0
1411988882672,221000,localhost CPU pid=21238,,,,,true,0,0,0,0
1411988883673,0,localhost CPU pid=21238,,,,,true,0,0,0,0
1411988884673,219000,localhost CPU pid=21238,,,,,true,0,0,0,0
1411988885674,0,localhost CPU pid=21238,,,,,true,0,0,0,0
1411988886674,245754,localhost CPU pid=21238,,,,,true,0,0,0,0
1411988887675,0,localhost CPU pid=21238,,,,,true,0,0,0,0
1411988888676,235235,localhost CPU pid=21238,,,,,true,0,0,0,0
1411988889676,0,localhost CPU pid=21238,,,,,true,0,0,0,0
1411988903470,9496,localhost CPU pid=21238,,,,,true,0,0,0,0
1411988904471,0,localhost CPU pid=21238,,,,,true,0,0,0,0
1411988905472,222222,localhost CPU pid=21238,,,,,true,0,0,0,0
1411988906472,0,localhost CPU pid=21238,,,,,true,0,0,0,0
1411988907473,186813,localhost CPU pid=21238,,,,,true,0,0,0,0
1411988908473,0,localhost CPU pid=21238,,,,,true,0,0,0,0
1411988909474,219780,localhost CPU pid=21238,,,,,true,0,0,0,0
1411988910474,0,localhost CPU pid=21238,,,,,true,0,0,0,0
1411988911475,211211,localhost CPU pid=21238,,,,,true,0,0,0,0
1411988912475,0,localhost CPU pid=21238,,,,,true,0,0,0,0
1411988913476,185185,localhost CPU pid=21238,,,,,true,0,0,0,0
1411988914478,0,localhost CPU pid=21238,,,,,true,0,0,0,0
1411988915478,162837,localhost CPU pid=21238,,,,,true,0,0,0,0
1411988916479,0,localhost CPU pid=21238,,,,,true,0,0,0,0
1411988917479,178000,localhost CPU pid=21238,,,,,true,0,0,0,0
1411988918480,0,localhost CPU pid=21238,,,,,true,0,0,0,0
1411989116896,1353,localhost CPU pid=21238,,,,,true,0,0,0,0
1411989117897,0,localhost CPU pid=21238,,,,,true,0,0,0,0
1411989118898,285714,localhost CPU pid=21238,,,,,true,0,0,0,0
1411989119898,0,localhost CPU pid=21238,,,,,true,0,0,0,0
1411989120899,181000,localhost CPU pid=21238,,,,,true,0,0,0,0
1411989121899,0,localhost CPU pid=21238,,,,,true,0,0,0,0
1411989122899,167000,localhost CPU pid=21238,,,,,true,0,0,0,0
1411989123902,0,localhost CPU pid=21238,,,,,true,0,0,0,0
1411989124902,179820,localhost CPU pid=21238,,,,,true,0,0,0,0
1411989125903,0,localhost CPU pid=21238,,,,,true,0,0,0,0
1411989126904,141000,localhost CPU pid=21238,,,,,true,0,0,0,0
1411989127904,0,localhost CPU pid=21238,,,,,true,0,0,0,0
1411989128905,165165,localhost CPU pid=21238,,,,,true,0,0,0,0
1411989129905,0,localhost CPU pid=21238,,,,,true,0,0,0,0
1411989130906,177822,localhost CPU pid=21238,,,,,true,0,0,0,0
1411989296428,295,localhost CPU pid=21238,,,,,true,0,0,0,0
1411989297428,0,localhost CPU pid=21238,,,,,true,0,0,0,0
1411989298429,187000,localhost CPU pid=21238,,,,,true,0,0,0,0
1411989299429,0,localhost CPU pid=21238,,,,,true,0,0,0,0
1411989300430,174174,localhost CPU pid=21238,,,,,true,0,0,0,0
1411989301430,0,localhost CPU pid=21238,,,,,true,0,0,0,0
1411989302431,168831,localhost CPU pid=21238,,,,,true,0,0,0,0
1411989303431,0,localhost CPU pid=21238,,,,,true,0,0,0,0
1411989304433,166833,localhost CPU pid=21238,,,,,true,0,0,0,0
1411989305433,0,localhost CPU pid=21238,,,,,true,0,0,0,0
1411989306434,173173,localhost CPU pid=21238,,,,,true,0,0,0,0
1411989307435,0,localhost CPU pid=21238,,,,,true,0,0,0,0
1411989308435,168168,localhost CPU pid=21238,,,,,true,0,0,0,0
1411989320419,3544,localhost CPU pid=21238,,,,,true,0,0,0,0
1411989321420,0,localhost CPU pid=21238,,,,,true,0,0,0,0
1411989322420,145854,localhost CPU pid=21238,,,,,true,0,0,0,0
1411989323421,0,localhost CPU pid=21238,,,,,true,0,0,0,0
1411989324421,172000,localhost CPU pid=21238,,,,,true,0,0,0,0
1411989325422,0,localhost CPU pid=21238,,,,,true,0,0,0,0
1411989326422,195000,localhost CPU pid=21238,,,,,true,0,0,0,0
1411989327423,0,localhost CPU pid=21238,,,,,true,0,0,0,0
1411989328423,251748,localhost CPU pid=21238,,,,,true,0,0,0,0
1411989329424,0,localhost CPU pid=21238,,,,,true,0,0,0,0
1411989330424,196000,localhost CPU pid=21238,,,,,true,0,0,0,0
1411989331425,0,localhost CPU pid=21238,,,,,true,0,0,0,0
1411989332425,216000,localhost CPU pid=21238,,,,,true,0,0,0,0
1411989845701,162,localhost CPU pid=21582,,,,,true,0,0,0,0
1411989846704,0,localhost CPU pid=21582,,,,,true,0,0,0,0
1411989847705,225774,localhost CPU pid=21582,,,,,true,0,0,0,0
1411989848705,0,localhost CPU pid=21582,,,,,true,0,0,0,0
1411989849706,286000,localhost CPU pid=21582,,,,,true,0,0,0,0
1411989850707,0,localhost CPU pid=21582,,,,,true,0,0,0,0
1411989851707,324324,localhost CPU pid=21582,,,,,true,0,0,0,0
1411989852707,0,localhost CPU pid=21582,,,,,true,0,0,0,0
1411989853708,250250,localhost CPU pid=21582,,,,,true,0,0,0,0
1411989854708,0,localhost CPU pid=21582,,,,,true,0,0,0,0
1411989855709,236763,localhost CPU pid=21582,,,,,true,0,0,0,0
1411989856709,0,localhost CPU pid=21582,,,,,true,0,0,0,0
1411989857711,220779,localhost CPU pid=21582,,,,,true,0,0,0,0
1411989858711,0,localhost CPU pid=21582,,,,,true,0,0,0,0
1411989859711,224224,localhost CPU pid=21582,,,,,true,0,0,0,0
1411989930455,1828,localhost CPU pid=21582,,,,,true,0,0,0,0
1411989931456,0,localhost CPU pid=21582,,,,,true,0,0,0,0
1411989932456,193000,localhost CPU pid=21582,,,,,true,0,0,0,0
1411989933457,0,localhost CPU pid=21582,,,,,true,0,0,0,0
1411989934457,193000,localhost CPU pid=21582,,,,,true,0,0,0,0
1411989935457,0,localhost CPU pid=21582,,,,,true,0,0,0,0
1411989936458,231000,localhost CPU pid=21582,,,,,true,0,0,0,0
1411989937458,0,localhost CPU pid=21582,,,,,true,0,0,0,0
1411989938459,196803,localhost CPU pid=21582,,,,,true,0,0,0,0
1411989939459,0,localhost CPU pid=21582,,,,,true,0,0,0,0
1411989940460,191808,localhost CPU pid=21582,,,,,true,0,0,0,0
1411989941461,0,localhost CPU pid=21582,,,,,true,0,0,0,0
1411989999488,0,localhost CPU pid=21582,,,,,true,0,0,0,0
1411990000489,0,localhost CPU pid=21582,,,,,true,0,0,0,0
1411990001489,193000,localhost CPU pid=21582,,,,,true,0,0,0,0
1411990002490,0,localhost CPU pid=21582,,,,,true,0,0,0,0
1411990003490,217000,localhost CPU pid=21582,,,,,true,0,0,0,0
1411990004491,0,localhost CPU pid=21582,,,,,true,0,0,0,0
1411990005491,204000,localhost CPU pid=21582,,,,,true,0,0,0,0
1411990006492,0,localhost CPU pid=21582,,,,,true,0,0,0,0
1411990007492,195804,localhost CPU pid=21582,,,,,true,0,0,0,0
1411990008493,0,localhost CPU pid=21582,,,,,true,0,0,0,0
1411990009493,206000,localhost CPU pid=21582,,,,,true,0,0,0,0
1411990010494,0,localhost CPU pid=21582,,,,,true,0,0,0,0
1411990058152,0,localhost CPU pid=21582,,,,,true,0,0,0,0
1411990059153,0,localhost CPU pid=21582,,,,,true,0,0,0,0
1411990060154,0,localhost CPU pid=21582,,,,,true,0,0,0,0
1411990061154,0,localhost CPU pid=21582,,,,,true,0,0,0,0
1411990062155,0,localhost CPU pid=21582,,,,,true,0,0,0,0
1411990063155,0,localhost CPU pid=21582,,,,,true,0,0,0,0
1411990064155,0,localhost CPU pid=21582,,,,,true,0,0,0,0
1411990065156,0,localhost CPU pid=21582,,,,,true,0,0,0,0
1411990066156,0,localhost CPU pid=21582,,,,,true,0,0,0,0
1411990067157,0,localhost CPU pid=21582,,,,,true,0,0,0,0
1411990068157,0,localhost CPU pid=21582,,,,,true,0,0,0,0
1411990069158,0,localhost CPU pid=21582,,,,,true,0,0,0,0
1411990070158,0,localhost CPU pid=21582,,,,,true,0,0,0,0
1411990071159,0,localhost CPU pid=21582,,,,,true,0,0,0,0
1411990072159,0,localhost CPU pid=21582,,,,,true,0,0,0,0
1411990073160,0,localhost CPU pid=21582,,,,,true,0,0,0,0
1411990074160,0,localhost CPU pid=21582,,,,,true,0,0,0,0
1411990219144,0,localhost CPU pid=21870,,,,,true,0,0,0,0
1411990220145,0,localhost CPU pid=21870,,,,,true,0,0,0,0
1411990221145,288000,localhost CPU pid=21870,,,,,true,0,0,0,0
1411990222146,0,localhost CPU pid=21870,,,,,true,0,0,0,0
1411990223146,338000,localhost CPU pid=21870,,,,,true,0,0,0,0
1411990224147,0,localhost CPU pid=21870,,,,,true,0,0,0,0
1411990225147,325000,localhost CPU pid=21870,,,,,true,0,0,0,0
1411990226148,0,localhost CPU pid=21870,,,,,true,0,0,0,0
1411990227148,337000,localhost CPU pid=21870,,,,,true,0,0,0,0
1411990228149,0,localhost CPU pid=21870,,,,,true,0,0,0,0
1411990229149,280000,localhost CPU pid=21870,,,,,true,0,0,0,0
1411990230150,0,localhost CPU pid=21870,,,,,true,0,0,0,0
1411990231150,252000,localhost CPU pid=21870,,,,,true,0,0,0,0
1411990232150,0,localhost CPU pid=21870,,,,,true,0,0,0,0
1411990233151,263736,localhost CPU pid=21870,,,,,true,0,0,0,0
1411990234151,0,localhost CPU pid=21870,,,,,true,0,0,0,0
1411990235152,259000,localhost CPU pid=21870,,,,,true,0,0,0,0
1411990265221,6757,localhost CPU pid=21870,,,,,true,0,0,0,0
1411990266222,0,localhost CPU pid=21870,,,,,true,0,0,0,0
1411990267222,248000,localhost CPU pid=21870,,,,,true,0,0,0,0
1411990268223,0,localhost CPU pid=21870,,,,,true,0,0,0,0
1411990269223,223000,localhost CPU pid=21870,,,,,true,0,0,0,0
1411990270223,0,localhost CPU pid=21870,,,,,true,0,0,0,0
1411990271224,256743,localhost CPU pid=21870,,,,,true,0,0,0,0
1411990272225,0,localhost CPU pid=21870,,,,,true,0,0,0,0
1411990273225,209000,localhost CPU pid=21870,,,,,true,0,0,0,0
1411990274225,0,localhost CPU pid=21870,,,,,true,0,0,0,0
1411990275226,194000,localhost CPU pid=21870,,,,,true,0,0,0,0
1411990276226,0,localhost CPU pid=21870,,,,,true,0,0,0,0
1411990277227,190000,localhost CPU pid=21870,,,,,true,0,0,0,0
1411990505673,688,localhost CPU pid=21870,,,,,true,0,0,0,0
1411990506674,0,localhost CPU pid=21870,,,,,true,0,0,0,0
1411990507675,229999,localhost CPU pid=21870,,,,,true,0,0,0,0
1411990508675,0,localhost CPU pid=21870,,,,,true,0,0,0,0
1411990509675,283283,localhost CPU pid=21870,,,,,true,0,0,0,0
1411990510676,0,localhost CPU pid=21870,,,,,true,0,0,0,0
1411990511676,180819,localhost CPU pid=21870,,,,,true,0,0,0,0
1411990512677,0,localhost CPU pid=21870,,,,,true,0,0,0,0
1411990513677,220000,localhost CPU pid=21870,,,,,true,0,0,0,0
1411990514678,0,localhost CPU pid=21870,,,,,true,0,0,0,0
1411990515678,235235,localhost CPU pid=21870,,,,,true,0,0,0,0
1411990516679,0,localhost CPU pid=21870,,,,,true,0,0,0,0
1411990517679,178000,localhost CPU pid=21870,,,,,true,0,0,0,0
1411990518679,0,localhost CPU pid=21870,,,,,true,0,0,0,0
